========== Currency ==========
class=Currency | name=Acorns | id=Acorns | display=Acorns | index=1
class=Currency | name=BackroomsCoins | id=BackroomsCoins | display=Backrooms Coins | index=2
class=Currency | name=BasketballCoins | id=BasketballCoins | display=Basketball Coins | index=3
class=Currency | name=BlockPartyCoins | id=BlockPartyCoins | display=Block Party Coins | index=4
class=Currency | name=CannonTycoonCoins | id=CannonTycoonCoins | display=Cannon Tycoon Coins | index=5
class=Currency | name=CardCoins | id=CardCoins | display=Card Coins | index=6
class=Currency | name=CloverCoins | id=CloverCoins | display=Clover Coins | index=7
class=Currency | name=Coins | id=Coins | display=Coins | index=8
class=Currency | name=ColorCoins | id=ColorCoins | display=Color Coins | index=9
class=Currency | name=Diamonds | id=Diamonds | display=Diamonds | index=10
class=Currency | name=Digsite | id=Digsite | display=Digsite Tokens | index=11
class=Currency | name=DinoTycoonCoins | id=DinoTycoonCoins | display=Dino Tycoon Coins | index=12
class=Currency | name=EasterCoins | id=EasterCoins | display=Easter Coins | index=13
class=Currency | name=FactoryCoins | id=FactoryCoins | display=Factory Coins | index=14
class=Currency | name=FantasyCoins | id=FantasyCoins | display=Fantasy Coins | index=15
class=Currency | name=FarmingCoins | id=FarmingCoins | display=Farming Coins | index=16
class=Currency | name=Fishing | id=Fishing | display=Fishing Tokens | index=17
class=Currency | name=FishingEvent | id=FishingEvent | display=Fishing Coins | index=18
class=Currency | name=GameCoins | id=GameCoins | display=Game Coins | index=19
class=Currency | name=GingerbreadCoins | id=GingerbreadCoins | display=Holiday Coins | index=20
class=Currency | name=GingerbreadCoins2 | id=GingerbreadCoins2 | display=Holiday Coins | index=21
class=Currency | name=GlitchCoins | id=GlitchCoins | display=Glitch Coins | index=22
class=Currency | name=GoodVsEvilCoins | id=GoodVsEvilCoins | display=Good vs. Evil Coins | index=23
class=Currency | name=GymCoins | id=GymCoins | display=Gym Coins | index=24
class=Currency | name=HalloweenCandy | id=HalloweenCandy | display=Halloween Candy | index=25
class=Currency | name=HalloweenCoins | id=HalloweenCoins | display=Halloween Candy | index=26
class=Currency | name=LineCoins | id=LineCoins | display=Line Coins | index=27
class=Currency | name=LuckyCoins | id=LuckyCoins | display=Lucky Coins | index=28
class=Currency | name=MiningCoins | id=MiningCoins | display=Mining Coins | index=29
class=Currency | name=RaveCoins | id=RaveCoins | display=Rave Coins | index=30
class=Currency | name=RngCoins | id=RngCoins | display=RNG Coins | index=31
class=Currency | name=SnowstormSurvival | id=SnowstormSurvival | display=Logs | index=32
class=Currency | name=SummerCoins | id=SummerCoins | display=Summer Coins | index=33
class=Currency | name=TechCoins | id=TechCoins | display=Tech Coins | index=34
class=Currency | name=TowerDefenseRubies | id=TowerDefenseRubies | display=Rubies | index=35
class=Currency | name=ValentinesCoins | id=ValentinesCoins | display=Valentines Coins | index=36
class=Currency | name=VoidCoins | id=VoidCoins | display=Void Coins | index=37
class=Currency | name=Woodcutting | id=Woodcutting | display=Woodcutting Tokens | index=38
class=Currency | name=YeetOrbs | id=YeetOrbs | display=Yeet Orbs | index=39

========== WateringCans ==========
class=WateringCans | name=Golden Watering Can | id=Golden Watering Can | display=Golden Watering Can
class=Pets | name=Unicorn Kitten | id=Unicorn Kitten
class=Pets | name=UV Cat | id=UV Cat
class=Pets | name=UV Kitsune | id=UV Kitsune
class=Pets | name=UV Kitsune Ball | id=UV Kitsune Ball
class=Pets | name=Valentines Angelus | id=Valentines Angelus
class=Pets | name=Valentines Axolotl | id=Valentines Axolotl
class=Pets | name=Valentines Bear | id=Valentines Bear
class=Pets | name=Valentines Bee | id=Valentines Bee
class=Pets | name=Valentines Cat | id=Valentines Cat
class=Pets | name=Valentines Dominus | id=Valentines Dominus
class=Pets | name=Valentines Owl | id=Valentines Owl
class=Pets | name=Valentines Sloth | id=Valentines Sloth
class=Pets | name=Valentines Unicorn | id=Valentines Unicorn
class=Pets | name=Valkyrie Dog | id=Valkyrie Dog
class=Pets | name=Valkyrie Dragon | id=Valkyrie Dragon
class=Pets | name=Valkyrie Pegasus | id=Valkyrie Pegasus
class=Pets | name=Valkyrie Wolf | id=Valkyrie Wolf
class=Pets | name=Vampire Agony | id=Vampire Agony
class=Pets | name=Vampire Bat | id=Vampire Bat
class=Pets | name=Vampire Dragon | id=Vampire Dragon
class=Pets | name=Vibrant Cobra | id=Vibrant Cobra
class=Pets | name=Vibrant Toucan | id=Vibrant Toucan
class=Pets | name=Vibrant Whale | id=Vibrant Whale
class=Pets | name=Virus Griffin | id=Virus Griffin
class=Pets | name=Void Alien | id=Void Alien
class=Pets | name=Volleyball Seal | id=Volleyball Seal
class=Pets | name=Walrus | id=Walrus
class=Pets | name=Warrior Beast | id=Warrior Beast
class=Pets | name=Warrior Wolf | id=Warrior Wolf
class=Pets | name=Water Wolf | id=Water Wolf
class=Pets | name=Water Zebra | id=Water Zebra
class=Pets | name=Watermelon Golem | id=Watermelon Golem
class=Pets | name=Wave Spirit | id=Wave Spirit
class=Pets | name=Werewolf | id=Werewolf
class=Pets | name=Whale Shark | id=Whale Shark
class=Pets | name=White Balloon Cat | id=White Balloon Cat
class=Pets | name=White Bunny | id=White Bunny
class=Pets | name=White Tiger | id=White Tiger
class=Pets | name=Wicked Agony | id=Wicked Agony
class=Pets | name=Wicked Angelus | id=Wicked Angelus
class=Pets | name=Wicked Empyrean Dominus | id=Wicked Empyrean Dominus
class=Pets | name=Wicked Empyrean Dragon | id=Wicked Empyrean Dragon
class=Pets | name=Wild Corrupt Agony | id=Wild Corrupt Agony
class=Pets | name=Wild Fire Agony | id=Wild Fire Agony
class=Pets | name=Wild Frost Agony | id=Wild Frost Agony
class=Pets | name=Wild Galaxy Agony | id=Wild Galaxy Agony
class=Pets | name=Willow Wisp | id=Willow Wisp
class=Pets | name=Wireframe Cat | id=Wireframe Cat
class=Pets | name=Wireframe Dog | id=Wireframe Dog
class=Pets | name=Wise Cat | id=Wise Cat
class=Pets | name=Wishing Dragon | id=Wishing Dragon
class=Pets | name=Wisp Deer | id=Wisp Deer
class=Pets | name=Wisp Wolf | id=Wisp Wolf
class=Pets | name=Witch Cat | id=Witch Cat
class=Pets | name=Witch Wolf | id=Witch Wolf
class=Pets | name=Wizard Cat | id=Wizard Cat
class=Pets | name=Wizard Unicorn | id=Wizard Unicorn
class=Pets | name=Wizard Westie | id=Wizard Westie
class=Pets | name=Wood Spirit | id=Wood Spirit
class=Pets | name=Woodpecker | id=Woodpecker
class=Pets | name=Wyvern of Hades | id=Wyvern of Hades
class=Pets | name=Yee-haw Cat | id=Yee-haw Cat
class=Pets | name=Yellow Lucky Block | id=Yellow Lucky Block
class=Pets | name=Yin-Yang Bunny | id=Yin-Yang Bunny
class=Pets | name=Yin-Yang Dragon | id=Yin-Yang Dragon
class=Pets | name=Yin-Yang Griffin | id=Yin-Yang Griffin
class=Pets | name=Yin-Yang Grim Reaper | id=Yin-Yang Grim Reaper
class=Pets | name=Yin-Yang Kitsune | id=Yin-Yang Kitsune
class=Pets | name=Zebra | id=Zebra
class=Pets | name=Zeus Bear | id=Zeus Bear
class=Pets | name=Zeus Bull | id=Zeus Bull
class=Pets | name=Zombie Bull | id=Zombie Bull
class=Pets | name=Zombie Corgi | id=Zombie Corgi
class=Pets | name=Zombie Deer | id=Zombie Deer
class=Pets | name=Zombie Pig | id=Zombie Pig
class=Pets | name=Zombie Squirrel | id=Zombie Squirrel

========== XPPotions ==========
class=XPPotions | name=Huge | id=Huge | display=Huge XP Potion
class=XPPotions | name=Mastery | id=Mastery | display=Mastery XP Potion
class=XPPotions | name=Titanic | id=Titanic | display=Titanic XP Potion
class=XPPotions | name=Tower Defense I | id=Tower Defense I | display=Unit XP Token I
class=XPPotions | name=Tower Defense II | id=Tower Defense II | display=Unit XP Token II
class=XPPotions | name=Tower Defense III | id=Tower Defense III | display=Unit XP Token III
class=XPPotions | name=Ultimate | id=Ultimate | display=Ultimate XP Potion
class=XPPotions | name=Ultra Huge | id=Ultra Huge | display=Ultra Huge XP Potion
class=XPPotions | name=Ultra Mastery | id=Ultra Mastery | display=Ultra Mastery XP Potion
class=XPPotions | name=Ultra Titanic | id=Ultra Titanic | display=Ultra Titanic XP Potion

========== Zones ==========
class=Zones | name=Aether Archways | id=Aether Archways
class=Zones | name=Aether Colosseum | id=Aether Colosseum
class=Zones | name=Alien Lab | id=Alien Lab
class=Zones | name=Alien Mothership | id=Alien Mothership
class=Zones | name=Ancient Ruins | id=Ancient Ruins
class=Zones | name=Arcade Town | id=Arcade Town
class=Zones | name=Archivists Tower | id=Archivists Tower
class=Zones | name=Atlantis | id=Atlantis
class=Zones | name=Autumn | id=Autumn
class=Zones | name=Backyard | id=Backyard
class=Zones | name=Bamboo Forest | id=Bamboo Forest
class=Zones | name=Beach | id=Beach
class=Zones | name=Beach Island | id=Beach Island
class=Zones | name=Bit Stream | id=Bit Stream
class=Zones | name=Bloomcourt Terrace | id=Bloomcourt Terrace
class=Zones | name=Carnival | id=Carnival
class=Zones | name=Castle | id=Castle
class=Zones | name=Celestial Watchtower | id=Celestial Watchtower
class=Zones | name=Charged Pyramids | id=Charged Pyramids
class=Zones | name=Charred Canyon | id=Charred Canyon
class=Zones | name=Cherry Blossom | id=Cherry Blossom
class=Zones | name=Chocolate Waterfall | id=Chocolate Waterfall
class=Zones | name=Circuit Board | id=Circuit Board
class=Zones | name=Cloud Forest | id=Cloud Forest
class=Zones | name=Cloud Garden | id=Cloud Garden
class=Zones | name=Cloud Houses | id=Cloud Houses
class=Zones | name=Cloud Palace | id=Cloud Palace
class=Zones | name=Clouds | id=Clouds
class=Zones | name=Colorful Clouds | id=Colorful Clouds
class=Zones | name=Colorful Forest | id=Colorful Forest
class=Zones | name=Colorful Mines | id=Colorful Mines
class=Zones | name=Colorful Mountains | id=Colorful Mountains
class=Zones | name=Comet Planet | id=Comet Planet
class=Zones | name=Coral Reef | id=Coral Reef
class=Zones | name=Cotton Candy Forest | id=Cotton Candy Forest
class=Zones | name=Cozy Village | id=Cozy Village
class=Zones | name=Cracked Iceberg | id=Cracked Iceberg
class=Zones | name=Crimson Forest | id=Crimson Forest
class=Zones | name=Crystal Caverns | id=Crystal Caverns
class=Zones | name=Crystal Lake | id=Crystal Lake
class=Zones | name=Crystalfall Hollow | id=Crystalfall Hollow
class=Zones | name=Cuboid Canyon | id=Cuboid Canyon
class=Zones | name=Cyber Base Camp | id=Cyber Base Camp
class=Zones | name=Cyber Cove | id=Cyber Cove
class=Zones | name=Cyberpunk City | id=Cyberpunk City
class=Zones | name=Cyberpunk Industrial | id=Cyberpunk Industrial
class=Zones | name=Cyberpunk Road | id=Cyberpunk Road
class=Zones | name=Cyberpunk Undercity | id=Cyberpunk Undercity
class=Zones | name=Dark Forest | id=Dark Forest
class=Zones | name=Dark Tech Castle | id=Dark Tech Castle
class=Zones | name=Dark Tech Cove | id=Dark Tech Cove
class=Zones | name=Dark Tech Dungeon | id=Dark Tech Dungeon
class=Zones | name=Dark Tech Forest | id=Dark Tech Forest
class=Zones | name=Dark Tech Ruins | id=Dark Tech Ruins
class=Zones | name=Data Tree Farm | id=Data Tree Farm
class=Zones | name=Dead Forest | id=Dead Forest
class=Zones | name=Desert Pyramids | id=Desert Pyramids
class=Zones | name=Desert Village | id=Desert Village
class=Zones | name=Diamond Mega City | id=Diamond Mega City
class=Zones | name=Dirt Village | id=Dirt Village
class=Zones | name=Dominus Dungeon | id=Dominus Dungeon
class=Zones | name=Dominus Lair | id=Dominus Lair
class=Zones | name=Dominus Vault | id=Dominus Vault
class=Zones | name=Doodle Cave | id=Doodle Cave
class=Zones | name=Doodle Fairyland | id=Doodle Fairyland
class=Zones | name=Doodle Meadow | id=Doodle Meadow
class=Zones | name=Doodle Oasis | id=Doodle Oasis
class=Zones | name=Doodle Safari | id=Doodle Safari
class=Zones | name=Dungeon | id=Dungeon
class=Zones | name=Dungeon Entrance | id=Dungeon Entrance
class=Zones | name=Egg Incubator | id=Egg Incubator
class=Zones | name=Electric Garden | id=Electric Garden
class=Zones | name=Electro Forge | id=Electro Forge
class=Zones | name=Elemental Realm | id=Elemental Realm
class=Zones | name=Elysium Fields | id=Elysium Fields
class=Zones | name=Ember Chasm | id=Ember Chasm
class=Zones | name=Ember Cliffs | id=Ember Cliffs
class=Zones | name=Empyrean Dungeon | id=Empyrean Dungeon
class=Zones | name=Enchanted Forest | id=Enchanted Forest
class=Zones | name=Exploded Reactor | id=Exploded Reactor
class=Zones | name=Faerie Hex Glade | id=Faerie Hex Glade
class=Zones | name=Fairy Castle | id=Fairy Castle
class=Zones | name=Fairy Glade | id=Fairy Glade
class=Zones | name=Fairytale Castle | id=Fairytale Castle
class=Zones | name=Fairytale Meadows | id=Fairytale Meadows
class=Zones | name=Fallout Desert | id=Fallout Desert
class=Zones | name=Fantasy Spawn | id=Fantasy Spawn
class=Zones | name=Farm | id=Farm
class=Zones | name=Fire and Ice | id=Fire and Ice
class=Zones | name=Fire Dojo | id=Fire Dojo
class=Zones | name=Firefly Cold Forest | id=Firefly Cold Forest
class=Zones | name=Flora Falls | id=Flora Falls
class=Zones | name=Flower Field | id=Flower Field
class=Zones | name=Fogbound Forest | id=Fogbound Forest
class=Zones | name=Forcefield Mine | id=Forcefield Mine
class=Zones | name=Fossil Digsite | id=Fossil Digsite
class=Zones | name=Frost Mountains | id=Frost Mountains
class=Zones | name=Frostbyte Forest | id=Frostbyte Forest
class=Zones | name=Frosted City | id=Frosted City
class=Zones | name=Frozen Mountains | id=Frozen Mountains
class=Zones | name=Future Beach | id=Future Beach
class=Zones | name=Futuristic City | id=Futuristic City
class=Zones | name=Galaxy Port | id=Galaxy Port
class=Zones | name=Glimmer Grottos | id=Glimmer Grottos
class=Zones | name=Glitch City | id=Glitch City
class=Zones | name=Glitch Forest | id=Glitch Forest
class=Zones | name=Glitch Quantum | id=Glitch Quantum
class=Zones | name=Glitch Skyscrapers | id=Glitch Skyscrapers
class=Zones | name=Glitch Town | id=Glitch Town
class=Zones | name=Golden Metropolis | id=Golden Metropolis
class=Zones | name=Golden Road | id=Golden Road
class=Zones | name=Grand Canyons | id=Grand Canyons
class=Zones | name=Grassy Plains | id=Grassy Plains
class=Zones | name=Green Forest | id=Green Forest
class=Zones | name=Gummy Forest | id=Gummy Forest
class=Zones | name=Hacker Base | id=Hacker Base
class=Zones | name=Hacker Cave | id=Hacker Cave
class=Zones | name=Hacker Compound | id=Hacker Compound
class=Zones | name=Hacker Error | id=Hacker Error
class=Zones | name=Hacker Fortress | id=Hacker Fortress
class=Zones | name=Hacker Lab | id=Hacker Lab
class=Zones | name=Hacker Mainframe | id=Hacker Mainframe
class=Zones | name=Hacker Matrix | id=Hacker Matrix
class=Zones | name=Hacker Powerplant | id=Hacker Powerplant
class=Zones | name=Halo Spires | id=Halo Spires
class=Zones | name=Haunted Forest | id=Haunted Forest
class=Zones | name=Haunted Graveyard | id=Haunted Graveyard
class=Zones | name=Haunted Mansion | id=Haunted Mansion
class=Zones | name=Heaven | id=Heaven
class=Zones | name=Heaven Gates | id=Heaven Gates
class=Zones | name=Heaven Golden Castle | id=Heaven Golden Castle
class=Zones | name=Hi-Tech Hive | id=Hi-Tech Hive
class=Zones | name=Highcliff Sanctuary | id=Highcliff Sanctuary
class=Zones | name=Hologram Forest | id=Hologram Forest
class=Zones | name=Holographic City | id=Holographic City
class=Zones | name=Holographic Forest | id=Holographic Forest
class=Zones | name=Holographic Mine | id=Holographic Mine
class=Zones | name=Holographic Powerplant | id=Holographic Powerplant
class=Zones | name=Honeycomb Hollow | id=Honeycomb Hollow
class=Zones | name=Hot Springs | id=Hot Springs
class=Zones | name=Ice Castle | id=Ice Castle
class=Zones | name=Ice Rink | id=Ice Rink
class=Zones | name=Ice Sculptures | id=Ice Sculptures
class=Zones | name=Icy Peaks | id=Icy Peaks
class=Zones | name=Jungle | id=Jungle
class=Zones | name=Jungle Island | id=Jungle Island
class=Zones | name=Jungle Temple | id=Jungle Temple
class=Zones | name=Kawaii Dreamland | id=Kawaii Dreamland
class=Zones | name=Kawaii Grove | id=Kawaii Grove
class=Zones | name=Kawaii Temple | id=Kawaii Temple
class=Zones | name=Kawaii Tokyo | id=Kawaii Tokyo
class=Zones | name=Kawaii Village | id=Kawaii Village
class=Zones | name=Lantern Forest | id=Lantern Forest
class=Zones | name=Lava Forest | id=Lava Forest
class=Zones | name=Lava Jungle | id=Lava Jungle
class=Zones | name=Lost Library | id=Lost Library
class=Zones | name=Lotus Fenlight | id=Lotus Fenlight
class=Zones | name=Lunar Planet | id=Lunar Planet
class=Zones | name=Mars Planet | id=Mars Planet
class=Zones | name=Melted River | id=Melted River
class=Zones | name=Metal Dojo | id=Metal Dojo
class=Zones | name=Mine | id=Mine
class=Zones | name=Mirror Tome Path | id=Mirror Tome Path
class=Zones | name=Misty Falls | id=Misty Falls
class=Zones | name=Molten Nest | id=Molten Nest
class=Zones | name=Moonlight Ridge | id=Moonlight Ridge
class=Zones | name=Mothership Circuit Board | id=Mothership Circuit Board
class=Zones | name=Mountains | id=Mountains
class=Zones | name=Mushroom Field | id=Mushroom Field
class=Zones | name=Mushroom Lab | id=Mushroom Lab
class=Zones | name=Mutated Forest | id=Mutated Forest
class=Zones | name=Mystmire Bloom | id=Mystmire Bloom
class=Zones | name=Mythic Dungeon | id=Mythic Dungeon
class=Zones | name=Nebula Forest | id=Nebula Forest
class=Zones | name=Neon City | id=Neon City
class=Zones | name=Neon Mine | id=Neon Mine
class=Zones | name=Nexus | id=Nexus
class=Zones | name=No Path Forest | id=No Path Forest
class=Zones | name=Nuclear Forest | id=Nuclear Forest
class=Zones | name=Oasis | id=Oasis
class=Zones | name=Oasis Ruins | id=Oasis Ruins
class=Zones | name=Obsidian Cave | id=Obsidian Cave
class=Zones | name=Obsidian Spire | id=Obsidian Spire
class=Zones | name=Ocean Island | id=Ocean Island
class=Zones | name=Ocean Paradise | id=Ocean Paradise
class=Zones | name=Palm Beach | id=Palm Beach
class=Zones | name=Pirate Cove | id=Pirate Cove
class=Zones | name=Pirate Tavern | id=Pirate Tavern
class=Zones | name=Polar Express | id=Polar Express
class=Zones | name=Prison Block | id=Prison Block
class=Zones | name=Prison Cafeteria | id=Prison Cafeteria
class=Zones | name=Prison HQ | id=Prison HQ
class=Zones | name=Prison Yard | id=Prison Yard
class=Zones | name=Quantum Forest | id=Quantum Forest
class=Zones | name=Quantum Galaxy | id=Quantum Galaxy
class=Zones | name=Quantum Space Base | id=Quantum Space Base
class=Zones | name=Radiant Runestones | id=Radiant Runestones
class=Zones | name=Radiation Mine | id=Radiation Mine
class=Zones | name=Rainbow River | id=Rainbow River
class=Zones | name=Rainbow Road | id=Rainbow Road
class=Zones | name=Red Desert | id=Red Desert
class=Zones | name=Robo Pirates | id=Robo Pirates
class=Zones | name=Robot Factory | id=Robot Factory
class=Zones | name=Robot Farm | id=Robot Farm
class=Zones | name=Rocky Planet | id=Rocky Planet
class=Zones | name=Rocky Ridge | id=Rocky Ridge
class=Zones | name=Royal Kingdom | id=Royal Kingdom
class=Zones | name=Rune Graveyard | id=Rune Graveyard
class=Zones | name=Runestone Bluff | id=Runestone Bluff
class=Zones | name=Runic Altar | id=Runic Altar
class=Zones | name=Runic Desert | id=Runic Desert
class=Zones | name=Safari | id=Safari
class=Zones | name=Samurai Village | id=Samurai Village
class=Zones | name=Saturn Planet | id=Saturn Planet
class=Zones | name=Scribes Terrace | id=Scribes Terrace
class=Zones | name=Secure Coast | id=Secure Coast
class=Zones | name=Shanty Town | id=Shanty Town
class=Zones | name=Shipwreck | id=Shipwreck
class=Zones | name=Silver City | id=Silver City
class=Zones | name=Ski Town | id=Ski Town
class=Zones | name=Snow Village | id=Snow Village
class=Zones | name=Snowman Town | id=Snowman Town
class=Zones | name=Space Factory | id=Space Factory
class=Zones | name=Space Forge | id=Space Forge
class=Zones | name=Space Junkyard | id=Space Junkyard
class=Zones | name=Spaceship Dock | id=Spaceship Dock
class=Zones | name=Spawn | id=Spawn
class=Zones | name=Spore Garden | id=Spore Garden
class=Zones | name=Starroot Highlands | id=Starroot Highlands
class=Zones | name=Steampunk Airship | id=Steampunk Airship
class=Zones | name=Steampunk Alley | id=Steampunk Alley
class=Zones | name=Steampunk Clockwork | id=Steampunk Clockwork
class=Zones | name=Steampunk Town | id=Steampunk Town
class=Zones | name=Stone Forts | id=Stone Forts
class=Zones | name=Sweets | id=Sweets
class=Zones | name=Tech Jungle | id=Tech Jungle
class=Zones | name=Tech Ninja City | id=Tech Ninja City
class=Zones | name=Tech Ninja Kyoto | id=Tech Ninja Kyoto
class=Zones | name=Tech Ninja Village | id=Tech Ninja Village
class=Zones | name=Tech Reef | id=Tech Reef
class=Zones | name=Tech Samurai | id=Tech Samurai
class=Zones | name=Tech Spawn | id=Tech Spawn
class=Zones | name=Tech Wild West | id=Tech Wild West
class=Zones | name=Theme Park | id=Theme Park
class=Zones | name=Tiki | id=Tiki
class=Zones | name=Tiki Island | id=Tiki Island
class=Zones | name=Toadstool Throne | id=Toadstool Throne
class=Zones | name=Totem Trail | id=Totem Trail
class=Zones | name=Toys and Blocks | id=Toys and Blocks
class=Zones | name=Treasure Dungeon | id=Treasure Dungeon
class=Zones | name=Twilight Grove | id=Twilight Grove
class=Zones | name=UFO Forest | id=UFO Forest
class=Zones | name=Underworld | id=Underworld
class=Zones | name=Underworld Bridge | id=Underworld Bridge
class=Zones | name=Underworld Castle | id=Underworld Castle
class=Zones | name=Virtual Garden | id=Virtual Garden
class=Zones | name=Void Atomic | id=Void Atomic
class=Zones | name=Void Fracture | id=Void Fracture
class=Zones | name=Void Spawn | id=Void Spawn
class=Zones | name=Void Spiral | id=Void Spiral
class=Zones | name=Volcano | id=Volcano
class=Zones | name=Volcano Island | id=Volcano Island
class=Zones | name=Whispering Hills | id=Whispering Hills
class=Zones | name=Wild West | id=Wild West
class=Zones | name=Windmill Point | id=Windmill Point
class=Zones | name=Witch Marsh | id=Witch Marsh
class=Zones | name=Wizard Dungeon | id=Wizard Dungeon
class=Zones | name=Wizard Forest | id=Wizard Forest
class=Zones | name=Wizard Ruins | id=Wizard Ruins
class=Zones | name=Wizard Tech Forest | id=Wizard Tech Forest
class=Zones | name=Wizard Tech Tower | id=Wizard Tech Tower
class=Zones | name=Wizard Tower | id=Wizard Tower
class=Zones | name=Wyrmwatch Ridge | id=Wyrmwatch Ridge
class=Zones | name=Zen Garden | id=Zen Garden

========== Potions ==========
class=Potions | name=Coins | id=Coins | display=function: 0xd9cadd4bff8232e5
class=Potions | name=Damage | id=Damage | display=function: 0x439c4e969b20fe75
class=Potions | name=Diamonds | id=Diamonds | display=function: 0x269973b6450c3575
class=Potions | name=Huge | id=Huge | display=function: 0x357cc85c8bb54f25
class=Potions | name=Lucky | id=Lucky | display=function: 0xb966132a89e9b4c5
class=Potions | name=The Cocktail | id=The Cocktail | display=function: 0x0a31d563f5839e15
class=Potions | name=Treasure Hunter | id=Treasure Hunter | display=function: 0xcc5cb67aa9997f35
class=Potions | name=Walkspeed | id=Walkspeed | display=function: 0xad210c7e5116ef85

========== Booths ==========
class=Booths | name=Abyssal | id=Abyssal | display=Abyssal Booth
class=Booths | name=Alien | id=Alien | display=Alien Booth
class=Booths | name=Arcade | id=Arcade | display=Arcade Booth
class=Booths | name=Art | id=Art | display=Art Booth
class=Booths | name=Athena | id=Athena | display=Athena Booth
class=Booths | name=Aura | id=Aura | display=Aura Booth
class=Booths | name=Autumn | id=Autumn | display=Autumn Booth
class=Booths | name=Axolotl | id=Axolotl | display=Axolotl Booth
class=Booths | name=Balloon | id=Balloon | display=Balloon Booth
class=Booths | name=Barbell | id=Barbell | display=Barbell Booth
class=Booths | name=Basketball | id=Basketball | display=Basketball Booth
class=Booths | name=Bee | id=Bee | display=Bee Booth
class=Booths | name=Black Hole | id=Black Hole | display=Black Hole Booth
class=Booths | name=Blimp Dragon | id=Blimp Dragon | display=Blimp Dragon Booth
class=Booths | name=Blurred | id=Blurred | display=Blurred Booth
class=Booths | name=Booster | id=Booster | display=Booster Booth
class=Booths | name=Bubble | id=Bubble | display=Bubble Booth
class=Booths | name=Candy Cane | id=Candy Cane | display=Candy Cane Booth
class=Booths | name=Cardboard | id=Cardboard | display=Cardboard Booth
class=Booths | name=Cat | id=Cat | display=Cat Booth
class=Booths | name=Cauldron | id=Cauldron | display=Cauldron Booth
class=Booths | name=Christmas | id=Christmas | display=Christmas Booth
class=Booths | name=Clover | id=Clover | display=Clover Booth
class=Booths | name=Clown | id=Clown | display=Clown Booth
class=Booths | name=Comet | id=Comet | display=Comet Booth
class=Booths | name=Corgi | id=Corgi | display=Corgi Booth
class=Booths | name=Cow | id=Cow | display=Cow Booth
class=Booths | name=Crayon | id=Crayon | display=Crayon Booth
class=Booths | name=Cupcake | id=Cupcake | display=Cupcake Booth
class=Booths | name=Daycare | id=Daycare | display=Daycare Booth
class=Booths | name=Default | id=Default | display=Default Booth
class=Booths | name=Diamond | id=Diamond | display=Diamond Booth
class=Booths | name=Dino | id=Dino | display=Dino Booth
class=Booths | name=Dino Cat | id=Dino Cat | display=Dino Cat Booth
class=Booths | name=Dragon | id=Dragon | display=Dragon Booth
class=Booths | name=Easter | id=Easter | display=Easter Booth
